Unnamed: 0,id,name,language,pull_requests,size,contributors,age,contributor_xp,pr_points
0,56101366,gothinkster/react-redux-realworld-example-app,JavaScript,26.0,540.0,16.0,1973,1.729,3.659
0,17486281,pagekit/pagekit,PHP,43.0,16759.0,42.0,230,3.394,7.529
0,12386312,filamentgroup/tablesaw,JavaScript,35.0,4049.0,22.0,1929,1.735,7.052
0,100404920,vi3k6i5/flashtext,Python,13.0,447.0,5.0,991,1.308,4.346
0,14640245,dieulot/instantclick,JavaScript,7.0,321.0,7.0,651,1.601,2.921
0,15463953,duilib/duilib,C++,34.0,22966.0,22.0,2344,2.455,3.539
0,134992035,wei/pull,JavaScript,184.0,5196.0,12.0,1975,2.494,20.2
0,42976210,star-history/star-history,TypeScript,67.0,47116.439287332054,40.0,2376,3.316,5.529
0,7812624,cferdinandi/smooth-scroll,JavaScript,129.0,742.0,19.0,2648,1.946,12.077
0,80848838,Tapadoo/Alerter,Kotlin,65.0,37084.0,30.0,1650,2.29,8.212
0,92370246,tumobi/nideshop,JavaScript,1.0,1491.0,2.0,113,1.0,0.8
0,3421292,hyperupcall/autoenv,Shell,70.0,197.0,43.0,4355,2.895,9.712
0,24478678,Rich-Harris/ramjet,JavaScript,14.0,6933.0,11.0,511,1.544,2.343
0,112821105,yujiosaka/headless-chrome-crawler,JavaScript,208.0,1607.0,7.0,1058,1.884,18.755
0,32005403,ecomfe/fontmin,JavaScript,11.0,29617.0,11.0,2375,1.95,3.366
0,55814200,mholt/archiver,Go,102.0,427.0,66.0,2845,3.715,7.651
0,193669763,vuejs/composition-api,TypeScript,212.0,1679.0,90.0,787,3.856,13.058
0,3346928,chjj/tty.js,JavaScript,7.0,3161.0,4.0,1152,1.159,3.633
0,1121880,headjs/headjs,JavaScript,13.0,2127.0,1.0,1089,0.5,1.98
0,184500850,jamiebuilds/unstated-next,TypeScript,11.0,888.0,10.0,368,1.216,4.733
0,102487700,zedr/clean-code-python,Python,7.0,217.0,28.0,1628,3.621,4.388
0,25261765,go-gomail/gomail,Go,1.0,115.0,7.0,507,1.211,0.8
0,46802503,jenkinsci/pipeline-examples,Groovy,73.0,127.0,41.0,2052,4.828,8.077
0,258080286,code-hike/codehike,TypeScript,9.0,25523.0,9.0,196,1.399,3.92
0,10555788,maximebf/php-debugbar,PHP,264.0,5542.0,127.0,3884,3.763,12.224
0,286295150,antfu/vitesse,TypeScript,63.0,3000.0,103.0,342,2.234,7.003
0,23082332,slackhq/SlackTextViewController,Objective-C,184.0,16262.0,65.0,1459,4.609,10.241
0,122614397,GeekyAnts/vue-native-core,JavaScript,32.0,2273.0,15.0,1347,2.501,2.33
0,10652377,miniMAC/magic,SCSS,8.0,622.0,9.0,2323,1.414,3.268
0,191104421,any86/any-rule,TypeScript,21.0,3654.0,22.0,1269,1.969,4.984
0,290437899,jeessy2/ddns-go,Go,247.0,24679.0,31.0,1254,2.131,20.534
0,39316027,remix-run/history,JavaScript,138.0,3083.0,62.0,2216,1.524,3.362
0,21763822,doomemacs/doomemacs,Emacs Lisp,437.0,29467.0,364.0,3496,9.119934622064772,8.065
0,227978903,vueuse/vueuse,TypeScript,158.0,12384.0,434.4330467010137,405,2.558,6.638
0,805461,mysqljs/mysql,JavaScript,114.0,2682.0,120.0,4238,4.609,14.578
0,44218803,gabrielbull/react-desktop,JavaScript,58.0,5067.0,22.0,2032,2.092,6.915
0,111212542,VGraupera/1on1-questions,JavaScript,9.0,231.0,13.0,1944,3.011,3.706
0,212204036,astrit/css.gg,SCSS,5.0,5556.0,5.0,188,1.422,2.451
0,611921,activeadmin/activeadmin,Ruby,1767.99642505707,13946.0,368.0,5045,9.119934622064772,29.349
0,93928882,swaggo/swag,Go,594.0,5121.0,204.0,2431,3.097,37.282
0,83434501,retejs/rete,TypeScript,17.0,1797.0,19.0,2224,1.464,5.597
0,43076202,hacksalot/HackMyResume,JavaScript,37.0,3258.0,13.0,856,1.9,9.535
0,55637575,quic-go/quic-go,Go,1767.99642505707,15318.0,96.0,2863,5.235,28.861
0,1653882,thoughtbot/bourbon,Ruby,252.0,3142.0,105.0,3952,4.026,10.984
0,25310522,tristanhimmelman/ObjectMapper,Swift,220.0,1327.0,98.0,2040,3.604,15.597
0,134164777,crossoverJie/cim,Java,22.0,32060.0,7.0,847,1.254,4.529
0,61364083,ecomfe/vue-echarts,JavaScript,16.0,27460.0,9.0,1525,1.654,2.708
0,41359055,aksonov/react-native-router-flux,JavaScript,500.0,5682.0,237.0,2023,4.203,12.487
0,7398306,prasmussen/gdrive,Go,28.0,491.0,26.0,2984,2.384,2.495
0,1735515,node-schedule/node-schedule,JavaScript,110.0,358.0,49.0,4044,3.594,10.818
0,1272666,jshint/jshint,JavaScript,462.0,20208.0,243.0,3895,5.314,16.936
0,275095333,gao-sun/eul,Swift,85.0,2216.0,31.0,559,1.204,9.435
0,47878060,i18next/react-i18next,JavaScript,337.0,15437.0,170.0,2978,2.653,12.025
0,71972,tuupola/lazyload,JavaScript,16.0,5053.0,6.0,3232,1.153,4.534
0,28061676,jsx-eslint/eslint-plugin-react,JavaScript,1066.0,7482.0,396.0,3314,5.869,28.975
0,13753838,HubSpot/offline,CSS,48.0,1403.0,32.0,1312,2.317,6.36
0,36376183,react-toolbox/react-toolbox,JavaScript,70.0,13092.0,218.0,1122,2.528,7.095
0,46383222,IBAnimatable/IBAnimatable,Swift,313.0,26794.0,37.0,2652,2.981,9.146
0,89012427,airbnb/react-sketchapp,TypeScript,188.0,4428.0,56.0,1438,3.988,10.401
0,108395495,frappe/charts,JavaScript,69.0,7021.0,48.0,2001,4.095,5.64
0,272035489,greyireland/algorithm-pattern,Go,17.0,4196.0,13.0,1278,1.913,3.054
0,929845,sass/sass,TypeScript,136.0,1666.0,26.0,3928,2.163,6.757
0,57974334,DIYgod/DPlayer,JavaScript,370.0,11598.0,49.0,2818,2.564,26.715
0,24977535,dutchcoders/transfer.sh,Go,110.0,35056.0,61.0,2506,2.261,2.862
0,184611677,YunaiV/yudao-cloud,Java,10.0,37211.0,45.0,1605,1.533,2.153
0,32575637,ginuerzh/gost,Go,47.0,22754.0,34.0,3240,3.361,8.448
0,28628034,flarum/flarum,PHP,47.0,732.0,26.0,2763,2.097,5.372
0,260751863,cyrildiagne/ar-cutpaste,TypeScript,15.0,382.0,6.0,515,1.503,5.207
0,106279637,pqina/filepond,JavaScript,88.0,4282.0,65.0,2255,2.622,5.216
0,10290605,mattboldt/typed.js,JavaScript,49.0,5787.0,34.0,3478,2.215,3.708
0,201658460,geektutu/7days-golang,Go,7.0,1031.0,5.0,654,1.296,3.194
0,2281775,marcuswestin/WebViewJavascriptBridge,Objective-C,72.0,522.0,55.0,2264,3.978,5.395
0,219616873,charmbracelet/glow,Go,145.0,2889.0,31.0,1473,2.659,8.839
0,5448530,twbs/ratchet,CSS,210.0,16494.0,48.0,1298,2.712,3.911
0,28515839,skywind3000/kcp,C,38.0,562.0,27.0,3019,2.224,8.826
0,274594200,microsoft/Bringing-Old-Photos-Back-to-Life,Python,13.0,41892.0,12.0,759,1.703,3.578
0,22553797,getgrav/grav,PHP,3.0,27034.0,198.0,3369,2.734,2.267
0,51658450,BrainJS/brain.js,TypeScript,174.0,23894.0,94.0,2853,2.953,7.901
0,101109137,PavelDoGreat/WebGL-Fluid-Simulation,JavaScript,1.0,3304.0,1.0,713,0.5,0.8
0,52451887,vdumoulin/conv_arithmetic,TeX,3.0,5638.0,2.0,445,1.0,2.01
0,31865176,lgvalle/Material-Animations,Java,12.0,8692.0,8.0,433,1.514,2.828
0,16179237,Matt-Esch/virtual-dom,JavaScript,88.0,808.0,29.0,819,1.978,8.243
0,105262714,oauth2-proxy/oauth2-proxy,Go,633.0,18732.0,329.0,2309,8.826,25.208
0,62025838,DeviaVir/zenbot,HTML,301.0,31256.0,174.0,849,8.784,7.569
0,33200340,react-native-linear-gradient/react-native-linear-gradient,Java,166.0,2099.0,94.0,3080,5.318,5.767
0,55123440,soapyigu/LeetCode-Swift,Swift,283.0,13109.0,38.0,2478,3.716,38.013
0,5905681,benjamn/recast,TypeScript,359.0,4876.0,94.0,3975,2.301,10.53
0,38405292,redux-utilities/flux-standard-action,JavaScript,35.0,814.0,18.0,2221,2.155,5.5
0,176644153,vugu/vugu,Go,39.0,1057.0,18.0,1736,1.545,4.721
0,76251826,supasate/connected-react-router,JavaScript,227.0,3617.0,73.0,2036,2.643,10.662
0,286488508,chrisleekr/binance-trading-bot,JavaScript,128.0,7114.0,14.0,995,1.733,12.676
0,18467027,spotipy-dev/spotipy,Python,237.0,1175.0,163.0,3495,5.444,18.013
0,1924847,honza/vim-snippets,Vim Snippet,1028.0,2069.0,368.0,4600,6.881,24.595
0,66830040,baidu/san,JavaScript,162.0,9014.0,50.0,2620,2.334,8.272
0,169972846,peripheryapp/periphery,Swift,322.0,7602.0,28.0,1806,2.969,19.48
0,14735403,yajra/laravel-datatables,PHP,83.0,3356.0,125.0,3682,1.787,4.858
0,342388745,facebookresearch/Kats,Python,13.0,35085.0,67.0,97,3.079,3.646
0,22119747,gliderlabs/registrator,Go,99.0,23922.0,63.0,3343,4.107,5.714
0,8946089,ReactiveX/RxPY,Python,207.0,5602.0,82.0,3634,3.502,5.054
0,103791045,CryptoSignal/Crypto-Signal,Python,131.0,7624.0,17.0,772,3.633,8.609
0,36997653,TimOliver/TOCropViewController,Objective-C,121.0,8430.0,80.0,2030,2.983,12.331
0,22255647,duemunk/Async,Swift,41.0,573.0,23.0,2357,1.494,6.553
0,123358607,microsoft/tsdoc,TypeScript,157.0,5525.0,35.0,1498,2.882,23.882
0,32654500,mgechev/angular-seed,TypeScript,757.0,6397.0,160.0,1469,2.126,27.768
0,121651882,schollz/find3,Go,21.0,20689.0,15.0,811,1.156,2.518
0,7403331,es-analysis/plato,JavaScript,42.0,9948.0,26.0,1315,2.907,6.752
0,28693376,arasatasaygin/is.js,JavaScript,65.0,617.0,38.0,1952,1.967,9.935
0,338348248,benawad/dogehouse,TypeScript,42.0,34573.0,385.0,5,5.054,5.547
0,15452925,sjwhitworth/golearn,Go,110.0,27723.0,52.0,3289,5.094,11.827
0,351669095,vanilla-extract-css/vanilla-extract,TypeScript,508.0,7393.0,98.0,1048,2.584,29.39
0,37216840,phpDocumentor/TypeResolver,PHP,57.0,724.0,40.0,1836,3.239,6.687
0,17065530,facebook/chisel,Python,119.0,3544.0,50.0,2058,5.185,9.678
0,57182064,vercel/serve,TypeScript,249.0,1516.0,90.0,1867,4.872,6.733
0,216581567,super-linter/super-linter,Shell,1135.0,27836.0,217.0,711,3.312,39.70675109302316
0,7191565,guillaumepotier/Parsley.js,JavaScript,318.0,9864.0,210.0,3147,2.8,5.524
0,73475252,wix/react-native-calendars,TypeScript,457.0,18095.0,159.0,2585,5.05,23.441
0,16469292,dinedal/textql,Go,31.0,1038.0,24.0,3548,1.246,6.851
0,39166950,SwiftGen/SwiftGen,Swift,178.0,47116.439287332054,87.0,1293,4.167,10.5
0,41561105,go-resty/resty,Go,190.0,3563.0,98.0,2962,3.364,17.365
0,13737149,marmelab/gremlins.js,JavaScript,53.0,4707.0,23.0,3019,1.989,2.888
0,36597039,phpDocumentor/ReflectionCommon,PHP,20.0,149.0,12.0,2217,2.335,4.48
0,9120526,jackc/pgx,Go,357.0,5020.0,259.0,3963,6.547,24.857
0,173796,humanwhocodes/computer-science-in-javascript,JavaScript,10.0,131.0,5.0,4190,1.068,2.698
0,127519518,projectdiscovery/subfinder,Go,177.0,9450.0,78.0,1812,4.897,11.4
0,140609832,seanmonstar/warp,Rust,293.0,1061.0,170.0,2015,4.773,12.886
0,121204738,klaudiosinani/taskbook,JavaScript,35.0,473.0,26.0,1672,2.19,11.717
0,71996613,blue-yonder/tsfresh,Jupyter Notebook,278.0,8354.0,84.0,1344,3.3,21.283
0,94897336,imgproxy/imgproxy,Go,212.0,36485.0,92.0,2376,2.703,10.176
0,296943592,elkowar/eww,Rust,172.0,3967.0,63.0,1186,2.998,6.409
0,221855328,phuocng/csslayout,MDX,197.0,24482.0,19.0,1468,1.616,7.953
0,49623638,hilongjw/vue-lazyload,JavaScript,67.0,4856.0,46.0,2663,2.99,7.325
0,649170660,Mintplex-Labs/anything-llm,JavaScript,242.0,34470.0,28.0,250,1.422,19.0
0,121380371,thedevs-network/kutt,TypeScript,1.0,3828.0,47.0,23,3.175,0.8
0,19951534,Flipboard/FLAnimatedImage,Objective-C,50.0,4079.0,29.0,2760,2.25,8.087
0,9210604,mgonto/restangular,JavaScript,172.0,2067.0,114.0,1484,5.961,15.659
0,1345495,svenstaro/genact,Rust,329.0,9042.0,28.0,4725,3.095,6.539
0,21486287,sahat/satellizer,TypeScript,191.0,6703.0,123.0,838,2.12,4.708
0,11591313,reactiveui/refit,C#,314.0,15417.0,112.0,2670,5.436,7.97
0,56723754,redux-observable/redux-observable,TypeScript,227.0,7067.0,94.0,2832,5.585,10.06
0,52760178,crazyguitar/pysheeet,Python,276.0,1147.0,37.0,2850,1.542,3.821
0,4445324,zsh-users/antigen,Shell,56.0,1819.0,41.0,1573,4.064,2.748
0,2851691,joemccann/dillinger,HTML,214.0,15583.0,103.0,4020,3.873,3.26
0,19130362,geerlingguy/ansible-for-devops,Python,40.0,490.0,26.0,3341,1.947,5.808
0,119693982,jamiebuilds/unstated,JavaScript,32.0,448.0,21.0,351,1.543,5.825
0,16501535,metalsmith/metalsmith,JavaScript,81.0,3295.0,46.0,3505,4.451,7.303
0,129852395,assimon/dujiaoka,PHP,65.0,19301.0,23.0,1911,2.981,5.628
0,95366680,lucasg/Dependencies,C#,19.0,15341.0,20.0,1598,2.855,4.184
0,194513266,voidcosmos/npkill,TypeScript,39.0,9450.0,21.0,1570,2.059,5.679
0,16977232,fengyuanchen/cropper,JavaScript,39.0,6118.0,26.0,2344,1.593,5.333
0,94218531,lanpa/tensorboardX,Python,239.0,5779.0,74.0,2343,3.036,16.675
0,12933501,foundation/foundation-emails,HTML,39.0,8865.0,96.0,2524,4.561,2.526
0,24306221,kimmobrunfeldt/progressbar.js,JavaScript,29.0,3684.0,11.0,2527,1.601,8.598
0,99705100,NG-ZORRO/ng-zorro-antd,TypeScript,1767.99642505707,19712.0,245.0,2375,7.193,28.576
0,22234455,react-grid-layout/react-draggable,JavaScript,85.0,3633.0,61.0,3351,3.009,5.739
0,124084862,CodeTips/BaiduNetdiskPlugin-macOS,Objective-C,1.0,1324.0,2.0,0,1.0,0.8
0,11584853,myclabs/DeepCopy,PHP,30.0,264.0,28.0,1546,3.172,8.372
0,72039072,squeaky-pl/japronto,C,24.0,894.0,21.0,1240,2.999,6.016
0,29849956,node-fetch/node-fetch,JavaScript,205.0,1268.0,107.0,2385,4.547,9.536
0,182353393,gcla/termshark,Go,24.0,22261.0,14.0,1290,2.554,6.261
0,86363993,pastelsky/bundlephobia,JavaScript,1.0,8664.0,37.0,49,2.846,0.8
0,54308113,ybq/Android-SpinKit,Java,12.0,10241.0,10.0,943,1.518,4.086
0,20105255,CoderMJLee/MJExtension,Objective-C,69.0,2999.0,23.0,2753,2.003,7.95
0,600637,mrdoob/stats.js,JavaScript,22.0,32616.0,20.0,4722,1.597,5.461
0,203183673,zfile-dev/zfile,Java,4.0,46360.0,5.0,987,1.438,2.334
0,1333863,kaminari/kaminari,Ruby,203.0,1552.0,153.0,4718,7.714,17.831
0,89116094,utterance/utterances,TypeScript,224.0,4517.0,150.0,1755,4.349,16.12
0,246674913,pestphp/pest,PHP,167.0,2074.0,88.0,900,3.994,10.879
0,4128353,sass/node-sass,C++,647.0,25524.0,178.0,4298,5.408,7.254
0,93808874,bxcodec/go-clean-arch,Go,21.0,343.0,7.0,2009,1.496,8.081
0,263993730,mertJF/tailblocks,JavaScript,8.0,26393.0,7.0,374,1.598,1.788
0,105411913,rematch/rematch,TypeScript,305.0,24030.0,94.0,1024,3.666,8.671
0,5894096,mdo/code-guide,SCSS,6.0,432.0,45.0,524,2.352,4.8
0,83678416,xo/usql,Go,83.0,2543.0,29.0,2442,1.751,11.255
0,256372328,jdan/98.css,CSS,23.0,664.0,32.0,30,2.289,3.775
0,11474382,adrai/flowchart.js,JavaScript,39.0,2677.0,33.0,3796,1.713,5.278
0,118617559,go-shiori/shiori,JavaScript,169.0,44942.0,50.0,2206,2.876,7.217
0,19407872,steipete/Aspects,Objective-C,18.0,504.0,15.0,766,1.816,3.215
0,439491516,ange-yaghi/engine-sim,C++,11.0,5966.0,6.0,250,1.452,4.093
0,31790438,api-platform/api-platform,TypeScript,222.0,5916.0,87.0,2135,1.557,8.447
0,4384018,pahen/madge,JavaScript,89.0,1163.0,53.0,4174,2.228,4.503
0,728994,FineUploader/fine-uploader,JavaScript,81.0,39501.0,92.0,3059,3.383,6.011
0,451035,heartcombo/simple_form,Ruby,325.0,2712.0,229.0,4301,4.549,15.031
0,60334478,projectstorm/react-diagrams,TypeScript,156.0,14106.0,76.0,2668,2.368,8.307
0,24968828,sosedoff/pgweb,Go,254.0,24382.0,47.0,3383,4.304,13.586
0,189676777,0x7c13/Notepads,C#,412.0,40357.0,62.0,1689,2.962,14.286
0,62500776,cerebroapp/cerebro,JavaScript,204.0,4373.0,44.0,2711,3.527,9.496
0,121422840,gruns/icecream,Python,21.0,380.0,20.0,1755,2.496,5.291
0,7431133,Rob--W/cors-anywhere,JavaScript,7.0,231.0,8.0,3165,1.471,3.598
0,25212911,davidsonfellipe/awesome-wpo,JavaScript,122.0,1006.0,94.0,2228,2.682,7.199
0,42481664,ng-bootstrap/ng-bootstrap,TypeScript,774.0,14815.0,164.0,2995,4.622,12.063
0,5694937,jonobr1/two.js,JavaScript,27.0,16994.0,47.0,1510,2.048,5.233
0,734957,kelektiv/node-cron,TypeScript,103.0,1818.0,75.0,4775,3.159,8.627
0,277277803,EleutherAI/gpt-neo,Python,92.0,1637.0,26.0,476,1.977,8.119
0,149477929,revery-ui/revery,Reason,734.0,7062.0,52.0,1008,3.892,37.005
0,20893207,primer/octicons,JavaScript,144.0,15762.0,83.0,2496,3.628,9.922
0,66432581,php-fig/simple-cache,PHP,7.0,27.0,10.0,2053,2.808,2.269
0,62256097,ThreeMammals/Ocelot,C#,44.0,5314.0,136.0,1625,2.12,6.872
0,151871286,pypa/pipx,Python,281.0,3522.0,126.0,1049,4.066,18.965
0,16554395,react-cosmos/react-cosmos,TypeScript,727.0,25974.0,103.0,2581,1.11,26.271
0,25594973,gobuffalo/buffalo,Go,237.0,16204.0,147.0,2589,3.303,13.551
0,2931111,chaijs/chai,JavaScript,399.0,4724.0,158.0,3373,5.119,24.965
0,266702263,rough-stuff/rough-notation,TypeScript,21.0,69.0,14.0,157,1.13,4.919
0,27929056,nodejs/docker-node,Dockerfile,635.0,1983.0,102.0,2284,7.482,39.70675109302316
0,658594,harthur/brain,JavaScript,13.0,393.0,13.0,1868,1.821,4.901
0,5710848,VulcanJS/Vulcan,JavaScript,228.0,22402.0,217.0,2291,4.454,7.045
0,121125679,LeetCode-OpenSource/vscode-leetcode,TypeScript,184.0,11850.0,28.0,1547,2.266,22.955
0,49194672,banchichen/TZImagePickerController,Objective-C,86.0,7267.0,48.0,2875,1.978,11.037
0,42749841,Live-Charts/Live-Charts,C#,108.0,18266.0,28.0,1083,2.115,11.08
0,54560347,lmenezes/cerebro,JavaScript,45.0,3677.0,26.0,1844,3.544,7.136
0,23056580,laravel/socialite,PHP,38.0,662.0,123.0,2411,3.559,6.322
0,119463163,LingDong-/shan-shui-inf,HTML,1.0,22943.0,2.0,295,1.0,0.8
0,151550980,scenee/FloatingPanel,Swift,228.0,7707.0,39.0,1748,3.412,7.479
0,150367689,corpnewt/gibMacOS,Python,8.0,735.0,9.0,1883,1.256,2.733
0,9996255,balderdashy/waterline,JavaScript,256.0,5409.0,102.0,3378,2.9,14.759
0,889932,scribejava/scribejava,Java,139.0,2633.0,103.0,4672,3.722,6.997
0,1791673,imakewebthings/deck.js,JavaScript,19.0,2393.0,15.0,1445,2.375,2.888
0,599070,soffes/SAMKeychain,Objective-C,39.0,251.0,29.0,3174,2.71,5.904
0,97334832,AndrewHartAR/ARKit-CoreLocation,Swift,29.0,24021.0,29.0,640,4.632,2.785
0,68013171,ibab/tensorflow-wavenet,Python,87.0,335.0,30.0,571,2.954,12.907
0,6198699,angular-ui/ui-grid,JavaScript,1344.0,20508.0,325.0,3958,6.308,17.258
0,7413451,timber/timber,PHP,752.0,16479.0,187.0,3953,1.994,17.864
0,81895167,css-doodle/css-doodle,JavaScript,14.0,3330.0,7.0,1687,1.401,4.407
0,47304932,prakhar1989/docker-curriculum,SCSS,65.0,9297.0,41.0,2320,2.517,3.584
0,218653810,vscode-neovim/vscode-neovim,TypeScript,427.0,3906.0,73.0,1562,3.074,16.836
0,104852627,alexisakers/BulletinBoard,Swift,44.0,29722.0,32.0,1126,3.098,4.922
0,54460336,algolia/places,JavaScript,727.0,12005.0,39.0,2309,1.967,29.399
0,177902038,ShizukuIchi/winXP,JavaScript,17.0,6291.0,6.0,1697,1.35,4.33
0,7808903,jenv/jenv,Shell,78.0,471.0,60.0,3787,3.577,8.936
0,1173043,syntaxhighlighter/syntaxhighlighter,JavaScript,44.0,6080.0,29.0,2306,3.022,3.217
0,40706,joshuaclayton/blueprint-css,CSS,1.0,10806.0,16.0,837,1.844,0.8
0,86202845,gitpoint/git-point,JavaScript,459.0,6286.0,99.0,1315,4.062,28.452
0,86640546,Daltron/NotificationBanner,Swift,83.0,25700.0,60.0,2220,4.642,5.971
0,11730342,vuejs/vue,TypeScript,5.0,32405.0,356.0,659,2.9,2.794
0,63476337,TheAlgorithms/Python,Python,1767.99642505707,14349.0,434.4330467010137,2760,6.972,39.70675109302316
0,291137,ohmyzsh/ohmyzsh,Shell,1767.99642505707,12137.0,389.0,5276,5.465,39.70675109302316
0,6498492,airbnb/javascript,JavaScript,790.0,3616.0,405.0,4104,5.509,16.557
0,21540759,avelino/awesome-go,Go,1767.99642505707,10384.0,427.0,2719,9.119934622064772,21.042
0,20904437,gin-gonic/gin,Go,837.0,3074.0,387.0,3522,3.784,21.515
0,612230,nvm-sh/nvm,Shell,697.0,3602.0,345.0,5028,4.733,17.723
0,160919119,tiangolo/fastapi,Python,1639.0,20279.0,434.4330467010137,1886,1.975,39.70675109302316
0,147350463,leonardomso/33-js-concepts,JavaScript,233.0,1019.0,180.0,1938,3.764,10.556
0,36535156,reduxjs/redux,TypeScript,1471.0,28979.0,423.0,3168,6.513,15.996
0,167174,jquery/jquery,JavaScript,450.0,33130.0,291.0,4302,5.747,10.055
0,63477660,TheAlgorithms/Java,Java,1098.0,4008.0,431.0,2752,6.336,17.762
0,68063511,tsl0922/ttyd,C,214.0,17834.0,52.0,1645,2.417,12.575
0,3064355,sstephenson/bats,Shell,18.0,116.0,10.0,1155,1.671,4.782
0,119961591,linyacool/WebServer,C++,2.0,2526.0,2.0,628,1.0,1.6
0,914603,es-shims/es5-shim,JavaScript,127.0,2237.0,66.0,3724,3.874,8.463
0,129815042,thu-ml/tianshou,Python,272.0,46610.0,63.0,2124,2.939,21.682
0,10413050,jackocnr/intl-tel-input,JavaScript,125.0,17075.0,95.0,3884,3.118,5.985
0,11759482,joho/godotenv,Go,41.0,134.0,35.0,3190,1.417,15.662
0,15283709,SublimeText/Spacegray,JavaScript,29.0,2383.0,23.0,1763,1.931,4.633
0,48356217,haltu/muuri,JavaScript,6.0,7520.0,9.0,2454,1.278,2.105
0,31311037,jpillora/chisel,Go,47.0,3386.0,37.0,3232,2.564,8.259
0,120983092,skywind3000/awesome-cheatsheets,Shell,52.0,402.0,34.0,2157,2.501,7.15
0,15642233,karpathy/convnetjs,JavaScript,14.0,27806.0,14.0,1055,1.29,1.858
0,19935788,tmux-plugins/tpm,Shell,29.0,212.0,27.0,3206,3.227,5.081
0,83285138,alibaba/vlayout,Java,3.0,1726.0,15.0,406,1.63,1.6
0,15020102,walkor/workerman,PHP,236.0,3626.0,92.0,3686,2.735,13.314
0,14210523,yargs/yargs,JavaScript,724.0,5071.0,265.0,2861,2.671,18.509
0,11960085,WickyNilliams/headroom.js,JavaScript,43.0,699.0,28.0,2626,1.873,4.237
0,500093,winsw/winsw,C#,246.0,3510.0,44.0,4744,2.748,16.565
0,57430416,listen1/listen1_chrome_extension,JavaScript,171.0,5081.0,44.0,2787,2.328,16.237
0,11133743,h5bp/Effeckt.css,CSS,69.0,1942.0,33.0,691,2.781,10.005
0,2871998,debug-js/debug,JavaScript,150.0,410.0,102.0,3761,3.572,7.866
0,5101823,Shopify/dashing,JavaScript,47.0,2543.0,35.0,1352,2.333,3.453
0,117360777,d2-projects/d2-admin,JavaScript,30.0,22711.0,18.0,1136,2.869,6.13
0,4095287,rubocop/rubocop,Ruby,1767.99642505707,44809.0,400.0,4311,9.119934622064772,39.70675109302316
0,522158088,zhayujie/chatgpt-on-wechat,Python,147.0,3773.0,49.0,546,3.842,13.316
0,2246815,DesignPatternsPHP/DesignPatternsPHP,PHP,220.0,6185.0,176.0,3212,5.699,8.839
0,37246537,chenglou/react-motion,JavaScript,139.0,5349.0,67.0,1620,1.561,8.952
0,19994257,go-delve/delve,Go,1630.0,34766.0,197.0,3549,2.991,24.675
0,74697963,HeroTransitions/Hero,Swift,72.0,31385.0,74.0,1068,1.864,5.528
0,197081291,iced-rs/iced,Rust,703.0,14933.0,198.0,1665,9.119934622064772,21.509
0,33486016,onevcat/Kingfisher,Swift,539.0,5725.0,171.0,3203,3.38,8.779
0,15480067,react-bootstrap/react-bootstrap,TypeScript,1767.99642505707,30530.0,417.0,3691,7.107,21.95
0,155662306,trekhleb/homemade-machine-learning,Jupyter Notebook,2.0,14834.0,3.0,1644,1.104,1.6
0,2436267,nock/nock,JavaScript,545.0,9374.0,241.0,3202,5.46,9.22
0,71966177,webpack-contrib/webpack-bundle-analyzer,JavaScript,181.0,2851.0,67.0,2577,4.063,9.647
0,43134061,fengyuanchen/cropperjs,JavaScript,42.0,12096.0,41.0,2037,2.215,1.878
0,42237038,graphql/dataloader,JavaScript,80.0,841.0,60.0,2387,3.879,8.954
0,5254557,cloudwu/skynet,C,388.0,4737.0,117.0,4202,1.696,12.972
0,40013435,redux-form/redux-form,JavaScript,635.0,10020.0,346.0,2700,5.142,20.753
0,2857233,nexe/nexe,TypeScript,95.0,32583.0,53.0,4374,2.53,5.98
0,33293613,redis/ioredis,TypeScript,264.0,6234.0,146.0,2498,2.423,9.608
0,49704723,lint-staged/lint-staged,JavaScript,410.0,5624.0,131.0,2943,3.723,16.545
0,138312,capistrano/capistrano,Ruby,595.0,4571.0,223.0,5444,7.576,8.236
0,5890857,sindresorhus/pure,Shell,139.0,714.0,80.0,3008,2.344,15.352
0,95133665,s-matyukevich/raspberry-pi-os,C,123.0,2016.0,50.0,1393,1.557,9.918
0,50807547,turbolinks/turbolinks,TypeScript,57.0,596.0,26.0,1816,2.333,3.791
0,67588512,Instagram/IGListKit,Objective-C,3.0,8523.0,118.0,4,7.604,1.759
0,74809720,Chuyu-Team/Dism-Multi-language,HTML,92.0,8850.0,31.0,2311,3.018,10.134
0,70081812,surmon-china/vue-awesome-swiper,JavaScript,27.0,1196.0,19.0,1369,2.028,3.514
0,10064545,systemjs/systemjs,JavaScript,299.0,11097.0,113.0,2945,1.471,5.92
0,43830564,auchenberg/volkswagen,JavaScript,19.0,248.0,13.0,930,1.782,4.139
0,15340074,leemunroe/responsive-html-email-template,HTML,32.0,98.0,26.0,3638,3.175,5.013
0,30245748,gizak/termui,Go,62.0,6150.0,44.0,3282,2.264,6.301
0,51840802,pinojs/pino,JavaScript,709.0,3011.0,283.0,2912,4.637,37.351
0,33082868,sqshq/piggymetrics,Java,22.0,1512.0,13.0,2123,1.364,2.931
0,98315735,downshift-js/downshift,JavaScript,579.0,2581.0,199.0,2347,4.533,28.093
