Unnamed: 0,name,language,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,pr_points1,pr_points2,pr_points3
0,lukeed/clsx,JavaScript,12,137,13,1761,1.704,1.635,1.357,2.851,3.008,2.534
0,SublimeText/Spacegray,JavaScript,29,2383,23,1763,2.171,2.166,1.935,2.821,3.098,2.414
0,kazupon/vue-i18n,JavaScript,9,22340,179,2595,6.283,5.788,3.796,2.166,2.153,1.687
0,pmndrs/drei,JavaScript,631,28208,214,1420,8.866,8.17,5.799,9.704,7.355,9.92
0,NeXTs/Clusterize.js,JavaScript,7,1954,7,1110,1.215,1.195,1.222,2.634,2.322,2.669
0,shekhargulati/52-technologies-in-2016,JavaScript,26,64899,21,1145,1.733,1.663,1.42,1.691,1.718,1.464
0,remarkjs/remark,JavaScript,80,13155,114,2141,1.69,1.667,1.708,3.485,3.364,3.635
0,soldair/node-qrcode,JavaScript,68,1519,41,4222,3.982,3.744,3.341,2.668,2.406,3.004
0,carpedm20/DCGAN-tensorflow,JavaScript,65,79859,38,1755,3.764,3.518,2.769,4.03,3.782,3.57
0,rubickCenter/rubick,TypeScript,61,110009,14,863,2.691,2.547,1.885,3.538,2.842,3.227
0,es-shims/es5-shim,JavaScript,127,2237,66,3724,4.114,3.86,3.849,5.189,4.506,5.331
0,bda-research/node-crawler,JavaScript,57,727,50,4417,3.423,3.366,2.893,3.548,2.732,3.873
0,garris/BackstopJS,JavaScript,317,62562,157,3428,2.744,2.589,2.248,10.667,8.685,9.931
0,jspreadsheet/ce,JavaScript,102,3590,60,2593,3.749,3.515,3.578,4.788,4.623,4.308
0,sghall/react-move,JavaScript,16,56428,11,1545,1.848,1.79,1.522,1.44,1.523,1.552
0,flightjs/flight,JavaScript,139,652,49,1597,3.475,3.299,2.662,4.041,3.282,4.303
0,dylang/npm-check,JavaScript,212,2454,41,3582,3.214,3.138,2.843,6.393,5.306,7.432
0,redux-utilities/redux-actions,JavaScript,99,799,59,2802,5.742,5.437,4.01,4.221,3.684,4.294
0,tiff/wysihtml5,JavaScript,22,6355,16,557,3.329,3.111,2.499,2.406,2.228,2.154
0,vitalets/x-editable,JavaScript,15,10256,22,1265,2.29,2.168,1.73,1.115,1.116,1.07
0,horsicq/Detect-It-Easy,JavaScript,60,11440,37,3566,2.541,2.429,2.252,4.437,4.204,3.469
0,bndw/wifi-card,JavaScript,164,2694,44,1330,5.978,5.555,4.779,7.906,6.205,8.163
0,gilbarbara/react-joyride,TypeScript,74,7280,43,2237,2.205,2.099,2.101,3.607,2.962,3.281
0,ecrmnn/collect.js,JavaScript,66,1245,43,2389,6.128,5.631,4.223,3.412,3.504,2.95
0,wechat-miniprogram/miniprogram-demo,JavaScript,9,3352,12,1887,2.467,2.507,2.515,1.592,1.587,1.655
0,developit/microbundle,JavaScript,308,2323,108,2234,5.474,5.167,4.421,15.394,10.385,14.356
0,hoppscotch/hoppscotch,TypeScript,585,78375,205,445,3.435,3.292,3.028,14.137,11.987,14.191
0,voidcosmos/npkill,TypeScript,39,9450,21,1570,2.263,2.184,2.044,3.501,3.257,3.177
0,3b1b/manim,Python,552,76000,142,3273,2.523,2.399,1.881,9.876,11.258,11.555
0,yagop/node-telegram-bot-api,JavaScript,130,2200,79,3155,8.949,8.284,7.229,7.291,5.621,8.03
0,mgonto/restangular,JavaScript,172,2067,114,1484,8.926,8.18,5.976,9.798,6.819,9.243
0,danialfarid/ng-file-upload,JavaScript,112,56849,90,1370,4.98,4.589,3.868,7.316,7.249,7.623
0,inorganik/countUp.js,TypeScript,96,2847,41,3704,3.301,3.095,2.721,7.178,5.102,7.8
0,yutiansut/QUANTAXIS,Python,1172,136224,61,2477,2.066,1.971,1.882,6.643,5.6,4.61
0,antvis/F2,JavaScript,487,150278,39,2767,4.416,4.229,3.4,6.885,5.872,7.994
0,reactjs/react-router-redux,JavaScript,109,342,72,789,7.784,7.257,4.704,3.009,3.184,3.141
0,jamiebuilds/unstated,JavaScript,32,448,22,351,2.008,1.936,1.588,3.545,3.415,3.997
0,dusty-nv/jetson-inference,C++,22,154926,21,2781,1.727,1.656,1.365,2.292,2.427,2.177
0,jackocnr/intl-tel-input,JavaScript,127,20482,97,3958,4.093,3.796,3.137,3.833,4.373,3.666
0,Vincit/objection.js,JavaScript,386,24707,153,3019,4.076,3.808,4.24,6.163,6.329,5.42
0,feross/simple-peer,JavaScript,195,2740,70,2792,4.526,4.229,3.185,6.056,4.382,6.319
0,NativeScript/NativeScript,TypeScript,2427,165819,227,2698,5.796,5.92,6.728,7.686,6.711,6.009
0,ai/nanoid,JavaScript,104,5046,119,1213,4.598,4.249,3.012,5.279,5.385,5.793
0,goldfire/howler.js,JavaScript,106,32217,93,3885,4.683,4.325,2.922,7.114,8.071,6.626
0,vaexio/vaex,Python,795,136791,63,3208,1.81,1.742,1.817,7.938,6.774,4.532
0,mediaelement/mediaelement,JavaScript,497,75091,239,4933,5.48,5.149,4.155,8.198,6.699,7.537
0,CreateJS/EaselJS,JavaScript,62,179367,44,3563,4.363,4.072,3.06,1.563,1.458,1.571
0,primer/octicons,JavaScript,144,15777,85,2496,4.043,3.917,3.708,6.372,6.198,5.726
0,orbitdb/orbitdb,JavaScript,234,18218,64,1957,3.632,3.453,3.209,5.935,4.476,6.528
0,tiangolo/full-stack-fastapi-template,TypeScript,215,2270,35,1864,5.317,4.963,3.212,7.219,6.352,6.388
0,jesseduffield/lazygit,Go,1240,143806,242,2144,3.552,3.353,2.75,10.54,9.559,8.417
0,basecamp/trix,JavaScript,112,5912,56,2652,3.119,2.964,2.297,8.204,7.034,9.282
0,karpathy/minGPT,Python,14,1485,12,716,2.193,2.082,1.586,1.048,1.036,1.07
0,mysqljs/mysql,JavaScript,114,2682,120,4238,6.365,5.953,4.603,9.135,7.631,10.817
0,nginx-proxy/nginx-proxy,Python,184,1342,126,2523,8.427,7.889,5.947,3.001,2.786,2.898
0,recommenders-team/recommenders,Python,49,219825,95,877,2.197,2.223,2.448,6.658,6.229,8.087
0,justadudewhohacks/face-api.js,TypeScript,71,215881,20,704,1.517,1.47,1.353,6.722,6.034,6.19
0,infernojs/inferno,JavaScript,236,42399,182,3289,6.93,6.49,5.587,2.359,2.126,2.351
0,iissnan/hexo-theme-next,JavaScript,252,13366,115,1570,5.829,5.486,4.676,7.028,5.315,8.274
0,liabru/matter-js,JavaScript,40,22673,24,3672,2.741,2.574,2.154,4.011,3.508,4.868
0,sampotts/plyr,JavaScript,196,66223,172,2932,5.014,4.649,4.277,4.683,4.077,4.283
0,akveo/ngx-admin,TypeScript,243,67743,33,2713,4.917,4.736,4.534,6.082,6.904,6.384
0,nylas/nylas-mail,JavaScript,134,87026,87,909,7.103,6.649,4.827,3.471,3.948,2.983
0,verdaccio/verdaccio,TypeScript,1797,577664,260,2901,3.023,2.895,2.856,11.725,9.851,11.257
0,trekhleb/learn-python,Python,16,129,13,1243,2.835,2.659,1.849,3.657,3.748,3.285
0,eriklindernoren/PyTorch-GAN,Python,7,69709,8,489,1.504,1.461,1.273,1.538,1.502,1.553
0,dream-num/Luckysheet,JavaScript,253,28254,72,1173,6.809,6.426,5.067,9.094,5.639,10.896
0,bvaughn/react-window,JavaScript,69,1775,32,2025,3.132,3.047,2.445,5.565,5.418,6.146
0,plotly/plotly.py,Python,1017,156214,231,3774,6.313,6.158,4.947,9.495,8.506,7.992
0,maxwellito/vivus,JavaScript,28,472,22,2975,2.357,2.225,1.781,1.615,1.423,1.72
0,hammerjs/hammer.js,JavaScript,101,10221,78,2643,2.755,2.602,2.076,1.509,1.438,1.506
0,parallax/jsPDF,JavaScript,684,108127,176,4877,5.567,5.361,4.87,9.289,7.27,10.139
0,keystonejs/keystone-classic,JavaScript,1638,151918,228,3149,9.989,9.167,6.266,7.131,6.239,8.007
0,nightwatchjs/nightwatch,JavaScript,161,54240,123,3184,1.2,1.214,1.22,8.046,7.67,7.642
0,Matt-Esch/virtual-dom,JavaScript,88,808,29,819,2.32,2.232,1.979,5.278,5.347,5.114
0,facebookresearch/faiss,C++,130,171094,138,1273,2.88,2.854,2.691,4.861,4.235,3.528
0,smicallef/spiderfoot,Python,1138,16145,52,4208,2.004,1.972,1.957,10.05,8.575,10.799
0,luin/medis,JavaScript,18,52877,15,3053,1.133,1.123,1.11,5.181,4.811,4.339
0,v2fly/v2ray-core,Go,728,67688,138,1802,4.006,3.762,4.197,6.927,6.024,5.643
0,pmndrs/react-spring,TypeScript,300,673884,168,1817,8.115,7.532,6.136,3.394,3.918,3.518
0,postcss/autoprefixer,JavaScript,241,8173,178,2814,6.237,5.727,3.573,9.794,8.137,11.597
0,dimsemenov/Magnific-Popup,JavaScript,65,1901,48,3241,3.348,3.13,2.636,4.184,3.799,4.926
0,paularmstrong/normalizr,JavaScript,98,2471,55,2405,3.247,3.084,2.232,3.18,3.009,3.428
0,rougier/numpy-100,Python,79,466,46,3487,3.536,3.334,2.427,3.411,2.624,3.953
0,summernote/summernote,JavaScript,192,19569,305,2551,2.112,2.084,2.197,6.251,5.22,6.447
0,MorvanZhou/tutorials,Python,5,62652,5,544,1.654,1.591,1.3,2.161,2.229,2.364
0,websockets/ws,JavaScript,483,11328,175,4523,4.149,3.973,3.514,15.718,13.012,15.368
0,typicode/lowdb,JavaScript,54,1402,36,2435,1.18,1.168,1.134,2.977,2.607,2.843
0,tailwindlabs/heroicons,JavaScript,55,2827,29,1488,4.303,4.203,3.42,3.518,3.188,2.57
0,react-dnd/react-dnd,TypeScript,1225,593055,189,2065,1.737,1.804,1.874,8.987,8.464,10.359
0,Meituan-Dianping/mpvue,JavaScript,35,8393,127,516,3.809,3.555,2.462,4.268,3.838,3.659
0,petkaantonov/bluebird,JavaScript,285,15385,213,3377,7.34,6.727,5.779,2.599,2.635,2.079
0,plotly/dash,Python,236,166244,124,3253,4.423,4.472,5.013,2.8,2.332,3.012
0,auchenberg/volkswagen,JavaScript,19,248,13,930,2.322,2.229,1.78,2.694,2.555,2.327
0,surmon-china/vue-awesome-swiper,JavaScript,27,1196,19,1369,3.1,2.908,2.033,2.183,2.059,2.451
0,nexe/nexe,TypeScript,95,32558,53,4374,2.406,2.332,2.549,3.774,3.54,3.334
0,graphql/dataloader,JavaScript,80,842,61,2387,5.108,4.762,3.899,5.575,4.612,5.837
0,redux-form/redux-form,JavaScript,635,10020,346,2700,9.73,8.897,5.143,12.362,11.183,10.983
0,pandao/editor.md,JavaScript,19,16106,19,1553,2.152,2.063,1.737,2.172,1.866,1.798
0,dcloudio/mui,JavaScript,13,8091,11,1262,2.782,2.61,2.003,1.332,1.273,1.195
0,louischatriot/nedb,JavaScript,33,1526,25,1033,2.718,2.551,2.081,4.402,4.378,4.884
0,blitz-js/blitz,TypeScript,5,122835,56,62,5.483,5.299,4.155,1.224,1.318,1.275
0,jimp-dev/jimp,JavaScript,316,475152,156,3067,6.485,6.027,4.159,6.684,6.525,5.957
0,gnab/remark,JavaScript,37,7144,77,3611,5.593,5.156,3.431,2.751,2.043,3.371
0,wekan/wekan,JavaScript,714,64954,252,3529,3.127,2.949,3.089,4.633,4.544,3.581
0,vuejs/vue-router,JavaScript,19,12422,276,932,10.25,9.471,5.785,1.998,2.19,1.871
0,MagicMirrorOrg/MagicMirror,JavaScript,83,23346,306,3694,8.783,8.154,5.658,9.749,8.933,10.244
0,gaearon/react-hot-loader,JavaScript,307,9389,214,3031,1.902,1.962,2.063,3.453,2.967,4.171
0,foreversd/forever,JavaScript,100,1305,85,4190,1.5,1.535,1.602,3.951,4.215,4.035
0,you-dont-need/You-Dont-Need-Lodash-Underscore,JavaScript,224,740,131,2848,5.844,5.55,4.802,12.966,9.267,13.547
0,verekia/js-stack-from-scratch,JavaScript,54,1808,34,273,1.909,1.822,1.945,1.22,1.126,1.297
0,jhao104/proxy_pool,Python,137,550,45,2599,2.721,2.563,2.044,4.303,4.087,4.469
0,enzymejs/enzyme,JavaScript,646,7949,336,3017,1.961,1.94,1.958,12.189,8.771,13.166
0,AmruthPillai/Reactive-Resume,TypeScript,50,101216,112,270,2.887,2.712,2.735,2.381,2.198,2.407
0,jorgebucaran/hyperapp,JavaScript,233,6936,99,1311,3.182,2.98,2.194,6.603,7.025,6.638
0,eggjs/egg,JavaScript,1072,9797,205,2843,3.474,3.639,4.059,15.903,13.066,10.488
0,ladjs/supertest,JavaScript,123,845,83,4217,6.989,6.712,4.895,8.927,7.121,10.864
0,medusajs/medusa,TypeScript,812,236251,238,1177,4.81,4.801,4.808,7.7,7.846,7.594
0,brianc/node-postgres,JavaScript,569,4097,277,4916,8.231,7.543,5.074,8.393,7.866,8.405
0,redux-saga/redux-saga,JavaScript,639,9991,322,2449,2.021,2.06,2.107,12.337,10.114,10.786
0,botpress/botpress,TypeScript,2396,279449,18,2687,3.518,3.357,2.693,10.288,8.183,11.01
0,NetEase/pomelo,JavaScript,93,61084,48,2605,3.013,2.999,2.938,5.1,4.922,5.082
0,talkgo/night,Go,382,62138,79,1926,2.488,2.383,2.315,10.724,10.529,7.727
0,wenzhixin/bootstrap-table,JavaScript,303,37497,286,3870,3.184,3.038,2.68,11.936,8.892,13.548
0,zalandoresearch/fashion-mnist,Python,71,108395,12,1669,2.498,2.367,1.921,10.14,8.878,11.051
0,Anjok07/ultimatevocalremovergui,Python,12,560641,8,1184,1.098,1.1,1.115,2.01,2.146,2.071
0,thomaspark/bootswatch,JavaScript,55,86550,88,2922,5.314,4.903,3.677,4.393,3.635,3.945
0,pyecharts/pyecharts,Python,95,99313,36,2446,2.062,2.038,1.944,6.549,5.237,8.238
0,edent/SuperTinyIcons,JavaScript,439,9807,124,2533,7.354,6.94,6.672,13.067,12.236,9.725
0,dogecoin/dogecoin,C++,32,169299,346,3154,4.557,4.368,3.957,1.02,1.011,1.029
0,Redocly/redoc,TypeScript,442,56424,202,2503,2.553,2.418,2.057,3.333,3.208,3.383
0,auth0/node-jsonwebtoken,JavaScript,149,456,88,3712,7.119,6.607,4.635,10.076,10.001,11.085
0,nondanee/UnblockNeteaseMusic,JavaScript,15,1775,9,823,2.356,2.226,1.864,3.242,3.45,3.239
0,angular-ui/bootstrap,JavaScript,64,9938,359,1834,4.311,4.146,4.612,4.012,3.25,4.21
0,JedWatson/classnames,JavaScript,78,715,43,2869,2.902,2.876,2.906,5.854,4.555,6.064
0,matryer/xbar,Go,133,64842,75,2591,3.714,3.493,2.472,6.315,6.261,5.728
0,blakeblackshear/frigate,Python,219,76927,197,1889,3.95,3.771,3.791,4.457,4.526,4.595
0,nfl/react-helmet,JavaScript,165,2148,57,1839,6.267,5.814,3.629,7.308,4.984,9.518
0,uuidjs/uuid,JavaScript,149,2678,59,3905,4.269,4.018,3.774,8.599,6.781,9.608
0,danielgatis/rembg,Python,16,64195,50,513,1.81,1.75,1.573,3.261,3.602,3.018
0,oblador/react-native-vector-icons,JavaScript,205,15231,132,3134,10.122,9.231,6.67,8.342,6.628,9.378
0,Python-World/python-mini-projects,Python,248,138465,125,702,7.579,7.195,5.673,5.375,4.691,3.247
0,reactide/reactide,JavaScript,50,55197,11,1394,2.717,2.789,2.887,1.622,1.463,1.439
0,emotion-js/emotion,JavaScript,711,23698,295,1412,5.875,5.49,4.835,8.967,8.643,8.216
0,FredrikNoren/ungit,JavaScript,641,21144,87,3927,4.649,4.38,3.546,7.566,8.061,5.721
0,ksky521/nodeppt,JavaScript,41,26167,30,3095,3.324,3.104,2.676,1.585,1.575,1.607
0,VerbalExpressions/JSVerbalExpressions,JavaScript,338,3237,42,3897,4.94,4.768,4.0,4.075,4.186,4.289
0,markdown-it/markdown-it,JavaScript,87,3828,82,3371,3.795,3.547,2.826,4.046,3.198,4.313
0,defunkt/jquery-pjax,JavaScript,78,872,61,1664,3.483,3.34,2.717,4.428,3.64,4.012
0,callstack/react-native-paper,TypeScript,711,429350,306,1769,6.123,5.864,5.373,10.661,9.715,9.772
0,mholt/PapaParse,JavaScript,176,14560,121,3823,2.896,2.789,2.396,9.964,7.018,10.918
0,GoogleChrome/workbox,JavaScript,607,17280,68,1479,4.129,3.896,2.887,6.676,5.024,6.365
0,ydataai/ydata-profiling,Python,168,545328,99,2990,2.695,2.607,2.47,6.909,5.202,7.688
0,antvis/G2,TypeScript,908,332775,170,2841,4.991,4.824,4.548,12.327,9.663,8.645
0,hacksalot/HackMyResume,JavaScript,37,3258,13,856,2.013,1.917,1.905,5.935,5.355,6.594
0,hoffstadt/DearPyGui,C++,389,143826,61,1349,2.619,2.471,2.473,2.967,2.733,2.269
0,wix/react-native-calendars,TypeScript,461,18099,159,2670,8.275,7.618,5.077,15.181,12.007,15.134
0,eriklindernoren/Keras-GAN,Python,15,90527,14,780,2.074,1.98,1.545,2.19,1.997,2.207
0,semaphoreui/semaphore,Go,60,12678,99,1025,2.759,2.642,2.907,4.003,2.853,4.496
0,kysely-org/kysely,TypeScript,227,51602,86,1133,10.527,9.619,6.319,10.216,7.33,10.866
0,guillaumepotier/Parsley.js,JavaScript,318,9864,210,3147,3.646,3.498,2.808,3.324,3.204,3.266
0,aksonov/react-native-router-flux,JavaScript,500,5682,237,2023,3.976,3.79,4.207,7.671,7.259,7.21
0,marmelab/gremlins.js,JavaScript,53,4707,23,3019,2.107,2.11,1.992,1.778,1.555,2.016
0,aui/art-template,JavaScript,20,3181,12,2985,2.279,2.155,1.764,1.467,1.459,1.446
0,colyseus/colyseus,TypeScript,83,6420,38,3052,2.16,2.055,2.205,2.823,2.268,3.1
0,lmenezes/cerebro,JavaScript,45,3677,25,1844,4.957,4.604,3.544,4.484,4.044,4.593
0,css-doodle/css-doodle,JavaScript,14,3516,7,1687,1.731,1.66,1.403,2.753,2.297,2.849
0,wandb/wandb,Python,1757,92829,157,2023,4.116,4.187,4.286,12.716,9.573,12.197
0,missive/emoji-mart,TypeScript,143,56716,36,1691,4.889,4.529,3.939,5.001,3.473,5.41
0,v2ray/v2ray-core,Go,202,55236,83,2730,3.055,2.88,3.172,5.123,5.408,4.904
0,marktext/marktext,JavaScript,345,72505,141,1341,7.484,6.887,5.235,4.586,4.537,4.969
0,agalwood/Motrix,JavaScript,190,69808,67,1631,2.215,2.101,2.048,12.635,9.186,12.924
0,Z4nzu/hackingtool,Python,52,1373,35,1281,2.111,2.14,2.31,2.883,2.67,2.691
0,geopy/geopy,Python,142,2669,101,4923,4.618,4.321,4.193,9.17,8.767,8.486
0,tailwindlabs/tailwindcss,TypeScript,1751,103184,257,2364,10.394,9.542,6.449,11.716,9.394,9.845
0,uber-go/goleak,Go,68,100,23,2181,2.501,2.442,2.498,6.855,5.546,7.337
0,huashengdun/webssh,Python,20,1060,17,2001,1.118,1.112,1.086,2.45,2.442,2.422
0,jamalex/notion-py,Python,57,633,34,1793,3.355,3.148,3.304,6.873,6.643,7.734
0,knqyf263/pet,Go,55,3944,42,1640,3.746,3.563,3.31,5.167,4.376,5.976
0,jaredpalmer/after.js,TypeScript,100,4699,38,1987,4.219,3.965,2.869,5.193,5.72,5.406
0,timesler/facenet-pytorch,Python,37,23762,13,1622,2.591,2.435,2.033,4.957,4.553,4.597
0,dubzzz/fast-check,TypeScript,1077,35879,64,1200,4.01,3.823,3.811,11.74,11.13,10.923
0,dbader/schedule,Python,101,366,55,3856,6.502,6.021,3.898,7.283,6.624,7.687
0,EOSIO/eos,C++,1431,310302,220,1566,6.565,6.353,4.836,3.033,2.579,3.215
0,plouc/nivo,TypeScript,544,413555,183,2882,6.969,6.426,4.413,13.785,12.415,14.125
0,p0deje/Maccy,Swift,60,70772,48,2248,1.685,1.623,1.422,6.084,6.556,6.016
0,openai/triton,C++,359,281477,233,3063,3.039,3.005,2.73,4.489,3.819,4.41
0,statelyai/xstate,TypeScript,602,227298,323,2069,7.637,7.025,5.828,10.255,7.905,10.289
0,lobehub/lobe-chat,TypeScript,36,110154,86,96,4.045,3.91,4.125,5.817,5.318,6.128
0,Miserlou/Zappa,Python,642,5645,203,1721,4.537,4.526,4.463,9.613,8.649,5.389
0,Zulko/moviepy,Python,455,41611,142,3620,6.207,5.901,5.493,15.053,14.782,14.534
0,shikijs/shiki,TypeScript,71,11562,155,1009,4.068,3.864,2.97,2.279,2.339,2.214
0,xingyizhou/CenterNet,Python,15,6412,13,324,1.316,1.305,1.346,2.126,2.107,2.19
0,sveltejs/sapper,TypeScript,490,5057,115,1857,4.797,4.464,3.193,10.944,9.636,10.421
0,PyImageSearch/imutils,Python,26,7046,14,2572,1.52,1.499,1.488,3.026,2.888,3.011
0,drwpow/openapi-typescript,TypeScript,195,31590,119,676,7.312,6.838,4.968,6.578,5.147,6.622
0,auth0/express-jwt,TypeScript,70,585,62,3764,3.833,3.591,2.734,3.135,2.625,2.482
0,seek-oss/playroom,TypeScript,173,4935,42,1956,4.934,4.79,3.929,7.875,7.08,9.019
0,faiface/pixel,Go,90,12507,39,2514,2.716,2.587,2.847,3.099,3.147,3.14
0,serverless-nextjs/serverless-next.js,TypeScript,1290,53055,112,1155,8.22,7.688,5.938,10.782,9.119,8.58
0,thecodingmachine/react-native-boilerplate,TypeScript,116,28030,26,1373,2.736,2.644,2.369,3.474,3.423,3.291
0,ben-rogerson/twin.macro,TypeScript,188,5638,45,1430,5.819,5.352,4.252,5.843,5.373,5.365
0,brycedrennan/imaginAIry,Python,192,326780,17,551,1.795,1.721,1.755,13.426,11.782,13.638
0,crowdsecurity/crowdsec,Go,1498,112210,53,1414,3.297,3.253,2.906,10.561,8.494,10.205
0,Vanessa219/vditor,TypeScript,46,25845,48,1580,5.076,4.683,3.457,2.13,1.873,2.449
0,nlohmann/json,C++,54,187483,262,1008,5.769,5.319,5.02,2.336,2.042,2.746
0,angular/angularfire,TypeScript,598,11258,202,2886,2.411,2.452,2.686,14.355,12.797,12.66
0,graphql-kit/graphql-voyager,TypeScript,27,46549,31,2007,2.717,2.595,2.596,3.683,3.408,3.627
0,ariakit/ariakit,TypeScript,399,101924,107,1520,6.48,6.019,3.985,12.603,13.692,12.841
0,chubin/cheat.sh,Python,122,4558,48,1806,2.393,2.291,2.099,8.214,8.445,8.822
0,infinitered/nsfwjs,TypeScript,434,64719,32,1875,3.857,3.717,3.367,5.151,4.82,5.1
0,facebookresearch/demucs,Python,11,78580,29,578,2.5,2.367,2.328,1.585,1.544,1.312
0,jwyang/faster-rcnn.pytorch,Python,44,6389,27,801,4.418,4.129,2.983,1.799,1.637,1.842
0,Raathigesh/majestic,TypeScript,85,9970,29,1314,1.807,1.749,1.63,4.715,3.81,4.057
0,openai/universe,Python,26,1616,23,164,4.894,4.781,3.73,4.842,5.011,4.53
0,apertureless/vue-chartjs,TypeScript,16,11947,98,966,2.288,2.209,2.321,1.562,1.714,1.539
0,balderdashy/waterline,JavaScript,256,5409,102,3378,3.577,3.461,2.903,8.651,9.169,8.427
0,imakewebthings/deck.js,JavaScript,19,2393,15,1445,3.162,2.955,2.387,1.792,1.541,1.91
0,react-grid-layout/react-grid-layout,JavaScript,196,15355,109,3254,4.966,4.587,3.372,6.839,5.605,6.77
0,angular-ui/ui-grid,JavaScript,1348,20868,327,4183,5.682,5.528,6.249,10.237,9.054,11.246
0,expressjs/body-parser,JavaScript,7,546,22,3159,2.086,1.98,1.784,2.527,2.768,2.157
0,themerdev/themer,TypeScript,23,57903,15,1494,2.852,2.67,2.186,2.14,2.451,2.308
0,yaronn/blessed-contrib,JavaScript,67,5490,46,2393,5.147,4.761,3.768,3.677,3.373,3.217
0,11ty/eleventy,JavaScript,174,3811,87,2160,4.497,4.161,4.085,3.643,3.51,3.012
0,payloadcms/payload,TypeScript,1061,92327,221,1006,3.395,3.284,3.323,14.462,13.828,14.577
0,shengqiangzhang/examples-of-web-crawlers,Python,5,243919,7,1748,1.81,1.739,1.406,1.607,1.638,1.395
0,nhn/tui.calendar,TypeScript,214,78921,22,1724,3.804,3.623,3.002,7.882,6.285,8.792
0,OpenNMT/OpenNMT-py,Python,937,321706,171,2580,9.502,9.024,6.623,15.353,12.749,14.301
0,typestack/class-transformer,TypeScript,28,3531,50,2113,3.041,2.887,2.387,3.51,3.235,3.666
0,baconjs/bacon.js,TypeScript,233,10959,85,4137,4.807,4.457,3.714,2.934,2.876,2.869
0,smacke/ffsubsync,Python,15,3945,11,1849,1.724,1.656,1.724,2.634,2.301,3.048
0,groue/GRDB.swift,Swift,62,220873,85,3143,4.727,4.361,3.212,5.43,5.223,5.619
0,jkchao/typescript-book-chinese,TypeScript,189,11430,98,1423,5.969,5.503,4.736,6.122,4.875,5.401
0,reactchartjs/react-chartjs-2,TypeScript,310,8468,67,2732,4.04,4.096,4.282,7.271,5.308,8.828
0,este/este,TypeScript,252,12383,89,2086,1.418,1.395,1.44,4.157,3.929,4.409
0,wailsapp/wails,Go,909,115048,224,1933,3.898,3.638,2.75,6.957,6.619,7.621
0,niklasvh/html2canvas,TypeScript,178,117300,44,3843,3.463,3.233,2.655,4.388,4.248,3.825
0,ChenYilong/CYLTabBarController,Swift,12,57491,9,2132,1.216,1.196,1.107,2.063,2.22,1.795
0,schollz/howmanypeoplearearound,Python,19,1768,10,669,1.348,1.315,1.227,1.65,1.321,1.861
0,amoffat/sh,Python,41,2059,78,4224,4.733,4.418,3.868,2.958,2.924,3.081
0,HospitalRun/hospitalrun-frontend,TypeScript,1282,112849,233,2877,4.121,4.057,4.531,10.216,8.708,11.328
0,python-visualization/folium,Python,491,211422,152,3113,3.738,3.565,2.892,13.29,9.862,16.952
0,taniarascia/takenote,TypeScript,251,11072,68,692,4.732,4.408,2.877,7.781,5.896,7.679
0,BuilderIO/builder,TypeScript,384,287229,74,903,4.336,4.153,3.593,7.751,7.44,6.271
0,flatpickr/flatpickr,TypeScript,323,7848,223,2604,10.663,9.712,5.457,5.608,4.995,4.897
0,TheAlgorithms/C-Plus-Plus,C++,576,111676,293,2739,5.378,5.588,6.072,4.461,4.014,3.211
0,spyder-ide/spyder,Python,1309,132342,201,3331,6.912,6.427,5.922,14.066,13.044,11.595
0,egoist/tsup,TypeScript,232,1667,72,615,5.3,4.962,3.431,7.945,5.47,10.434
0,lltcggie/waifu2x-caffe,C++,31,314099,14,1926,1.698,1.636,1.375,3.037,3.264,2.999
0,assafelovic/gpt-researcher,Python,111,5159,27,325,1.36,1.378,1.405,3.0,2.812,2.82
0,roadrunner-server/roadrunner,Go,503,73951,49,2286,4.182,3.928,2.885,5.542,4.842,6.492
0,krzysztofzablocki/Sourcery,Swift,536,58488,150,2666,9.397,8.76,6.155,7.463,6.134,7.796
0,framer/motion,TypeScript,256,397122,82,580,5.135,4.749,3.879,13.88,11.074,15.227
0,ajenti/ajenti,Python,178,38605,21,5103,1.512,1.52,1.482,5.589,4.749,5.02
0,Morizeyao/GPT2-Chinese,Python,19,13763,4,793,1.427,1.446,1.426,2.875,2.595,2.956
0,Clipy/Clipy,Swift,43,120931,16,834,3.13,2.976,2.262,3.385,3.055,3.442
0,labs42io/clean-code-typescript,TypeScript,27,144,24,1180,3.396,3.194,2.445,6.176,4.756,7.685
0,doccano/doccano,Python,606,56314,84,2128,2.97,2.795,2.739,9.598,8.328,10.513
0,tidwall/tile38,Go,158,50370,51,2942,2.039,1.949,1.751,3.33,2.89,2.55
0,leongersen/noUiSlider,TypeScript,93,2525,69,4224,3.84,3.567,3.498,4.452,3.906,4.88
0,jonkykong/SideMenu,Swift,40,64626,30,1758,4.472,4.131,3.032,2.299,2.316,2.105
0,maximegris/angular-electron,TypeScript,84,5402,59,1755,6.581,6.043,5.01,4.744,3.721,4.716
0,corpnewt/gibMacOS,Python,8,754,9,1883,1.274,1.251,1.26,1.703,1.467,1.986
0,sparrowcode/PermissionsKit,Swift,31,112047,44,1533,4.073,3.776,2.556,1.273,1.261,1.281
0,skywind3000/ECDICT,Python,9,71657,6,2566,1.369,1.348,1.221,2.417,2.136,2.969
